AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 9 Id	Sensor 9 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 10 Id	Sensor 10 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 11 Id	Sensor 11 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 12 Id	Sensor 12 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz Sensor 13 Id	Sensor 13 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 14 Id	Sensor 14 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 15 Id	Sensor 15 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 16 Id	Sensor 16 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
2.0572	202	45362	0	55	62.151520	35.697296	-122.511700	0.993388	0.037062	-0.004073	0.108579	2	55	-68.277664	16.984116	-0.963470	0.267343	-0.817090	0.510776	0.000000	3	55	-70.826454	-9.035450	-1.162750	0.639389	-0.096454	-0.762809	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.0672	203	45582	0	55	62.156933	35.703148	-122.512000	0.993386	0.037088	-0.004102	0.108592	2	55	-68.304626	16.966558	-0.968170	0.267148	-0.817232	0.510651	0.000000	3	55	-70.831978	-9.042268	-1.150757	0.639403	-0.096466	-0.762797	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.0772	204	45803	0	55	62.157932	35.712963	-122.511310	0.993380	0.037185	-0.004093	0.108616	2	55	-68.325012	16.961407	-0.965729	0.266996	-0.817302	0.510618	0.000000	3	55	-70.837738	-9.047064	-1.147202	0.639400	-0.096493	-0.762795	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.0872	205	46023	0	55	62.162487	35.713127	-122.513400	0.993383	0.037143	-0.004110	0.108594	2	55	-68.328545	16.987732	-0.953964	0.267200	-0.817519	0.510164	0.000000	3	55	-70.847664	-9.048319	-1.153145	0.639442	-0.096458	-0.762765	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.0972	206	46243	0	55	62.160725	35.711777	-122.514370	0.993388	0.037119	-0.004109	0.108561	2	55	-68.304573	16.992811	-0.951416	0.267369	-0.817410	0.510250	0.000000	3	55	-70.852142	-9.053978	-1.158859	0.639475	-0.096393	-0.762745	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.1072	207	46464	0	55	62.153072	35.712322	-122.506130	0.993381	0.037178	-0.004078	0.108607	2	55	-68.282394	17.016376	-0.952354	0.267503	-0.817257	0.510424	0.000000	3	55	-70.853989	-9.056081	-1.166115	0.639473	-0.096435	-0.762742	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.1172	208	46684	0	55	62.149033	35.705803	-122.508090	0.993385	0.037135	-0.004082	0.108586	2	55	-68.278984	17.030687	-0.941597	0.267599	-0.817381	0.510176	0.000000	3	55	-70.852242	-9.056088	-1.168579	0.639485	-0.096405	-0.762735	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.1272	209	46904	0	55	62.150333	35.705673	-122.507320	0.993386	0.037129	-0.004085	0.108578	2	55	-68.285378	17.020979	-0.948677	0.267533	-0.817346	0.510266	0.000000	3	55	-70.858368	-9.060999	-1.176376	0.639510	-0.096362	-0.762720	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.1371	210	47124	0	55	62.154285	35.710262	-122.509950	0.993383	0.037138	-0.004096	0.108598	2	55	-68.277946	17.032715	-0.933136	0.267645	-0.817300	0.510281	0.000000	3	55	-70.865471	-9.061237	-1.171234	0.639529	-0.096397	-0.762699	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
2.1472	211	47345	0	55	62.149940	35.715069	-122.508650	0.993377	0.037217	-0.004078	0.108628	2	55	-68.259918	17.034515	-0.936989	0.267674	-0.817051	0.510665	0.000000	3	55	-70.861969	-9.060829	-1.170189	0.639509	-0.096420	-0.762714	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
2.1571	212	47565	0	55	62.147945	35.719604	-122.502550	0.993372	0.037293	-0.004067	0.108654	2	55	-68.239777	17.038597	-0.946861	0.267711	-0.816801	0.511046	0.000000	3	55	-70.858536	-9.056245	-1.182343	0.639491	-0.096453	-0.762724	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
2.1671	213	47785	0	55	62.151409	35.719681	-122.499050	0.993368	0.037344	-0.004072	0.108668	2	55	-68.231316	17.065311	-0.944290	0.267855	-0.816818	0.510943	0.000000	3	55	-70.862267	-9.051786	-1.186188	0.639498	-0.096459	-0.762718	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
2.1771	214	48006	0	55	62.150555	35.715118	-122.499760	0.993372	0.037293	-0.004077	0.108649	2	55	-68.210312	17.054234	-0.938431	0.267872	-0.816673	0.511165	0.000000	3	55	-70.858376	-9.049243	-1.180550	0.639493	-0.096467	-0.762721	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
2.1871	215	48226	0	55	62.152008	35.714821	-122.497500	0.993369	0.037305	-0.004088	0.108669	2	55	-68.210770	17.029810	-0.945747	0.267679	-0.816440	0.511639	0.000000	3	55	-70.859955	-9.047514	-1.170906	0.639491	-0.096501	-0.762718	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.1971	216	48447	0	55	62.152729	35.720955	-122.493720	0.993361	0.037416	-0.004067	0.108709	2	55	-68.230537	17.004044	-0.963806	0.267344	-0.816318	0.512008	0.000000	3	55	-70.861229	-9.042887	-1.174477	0.639460	-0.096556	-0.762737	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2071	217	48667	0	55	62.154274	35.725479	-122.499790	0.993359	0.037441	-0.004064	0.108723	2	55	-68.255547	16.982315	-0.984749	0.267127	-0.816334	0.512096	0.000000	3	55	-70.860886	-9.041113	-1.177231	0.639444	-0.096577	-0.762748	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2171	218	48887	0	55	62.163189	35.728424	-122.502690	0.993356	0.037450	-0.004088	0.108740	2	55	-68.250778	16.982555	-0.987160	0.267179	-0.816164	0.512340	0.000000	3	55	-70.865486	-9.034860	-1.169113	0.639448	-0.096614	-0.762739	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2271	219	49108	0	55	62.159584	35.728947	-122.498600	0.993352	0.037475	-0.004081	0.108772	2	55	-68.230644	17.002182	-0.982994	0.267329	-0.816103	0.512359	0.000000	3	55	-70.855637	-9.026424	-1.175339	0.639421	-0.096694	-0.762752	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2371	220	49328	0	55	62.160732	35.721764	-122.493420	0.993357	0.037413	-0.004090	0.108746	2	55	-68.227974	17.015659	-0.995148	0.267452	-0.816218	0.512111	0.000000	3	55	-70.852562	-9.022903	-1.175377	0.639418	-0.096663	-0.762759	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2471	221	49548	0	55	62.159153	35.713848	-122.487690	0.993357	0.037415	-0.004093	0.108741	2	55	-68.235611	17.027580	-1.006012	0.267450	-0.816347	0.511907	0.000000	3	55	-70.849236	-9.018463	-1.179550	0.639423	-0.096666	-0.762754	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2571	222	49768	0	55	62.162285	35.712193	-122.491070	0.993357	0.037403	-0.004109	0.108751	2	55	-68.248878	17.048973	-0.998161	0.267528	-0.816664	0.511359	0.000000	3	55	-70.858070	-9.016636	-1.173714	0.639454	-0.096681	-0.762726	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2671	223	49989	0	55	62.156509	35.715347	-122.494530	0.993353	0.037438	-0.004077	0.108770	2	55	-68.254021	17.036419	-1.005104	0.267417	-0.816621	0.511486	0.000000	3	55	-70.846916	-9.016470	-1.162437	0.639399	-0.096715	-0.762768	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2771	224	50209	0	55	62.156269	35.713634	-122.492810	0.993352	0.037443	-0.004076	0.108781	2	55	-68.264549	17.044552	-1.006561	0.267404	-0.816693	0.511378	0.000000	3	55	-70.846725	-9.015015	-1.160599	0.639394	-0.096727	-0.762771	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.2870	225	50429	0	55	62.154377	35.711102	-122.494350	0.993357	0.037384	-0.004065	0.108755	2	55	-68.274567	17.051159	-1.002907	0.267478	-0.816911	0.510991	0.000000	3	55	-70.836189	-9.013849	-1.168350	0.639364	-0.096722	-0.762796	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.2970	226	50649	0	55	62.157051	35.706680	-122.499480	0.993363	0.037267	-0.004090	0.108739	2	55	-68.257881	17.073116	-0.977188	0.267756	-0.816962	0.510764	0.000000	3	55	-70.836075	-9.010012	-1.156479	0.639379	-0.096725	-0.762784	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.3070	227	50870	0	55	62.164288	35.705097	-122.504520	0.993367	0.037208	-0.004131	0.108721	2	55	-68.243576	17.081764	-0.955750	0.267908	-0.816941	0.510718	0.000000	3	55	-70.835815	-9.005331	-1.143349	0.639390	-0.096754	-0.762771	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.3170	228	51090	0	55	62.161762	35.708500	-122.499390	0.993365	0.037244	-0.004111	0.108727	2	55	-68.265793	17.076080	-0.965027	0.267807	-0.817103	0.510512	0.000000	3	55	-70.838577	-9.006307	-1.150970	0.639386	-0.096769	-0.762772	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	119								11	119								12	311								13	311								14	311								15	311							
2.3270	229	51310	0	55	62.167068	35.712120	-122.506880	0.993369	0.037225	-0.004114	0.108701	2	55	-68.290459	17.062183	-0.964249	0.267683	-0.817283	0.510288	0.000000	3	55	-70.841713	-9.014965	-1.142181	0.639379	-0.096719	-0.762784	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.3370	230	51531	0	55	62.163830	35.711548	-122.510600	0.993369	0.037216	-0.004106	0.108699	2	55	-68.287628	17.047705	-0.959663	0.267571	-0.817199	0.510482	0.000000	3	55	-70.846680	-9.015389	-1.151283	0.639412	-0.096690	-0.762761	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.3470	231	51751	0	55	62.166588	35.712132	-122.519790	0.993376	0.037128	-0.004119	0.108668	2	55	-68.277237	17.054399	-0.949493	0.267751	-0.817207	0.510374	0.000000	3	55	-70.846954	-9.020381	-1.142273	0.639410	-0.096686	-0.762763	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.3570	232	51972	0	55	62.167904	35.712749	-122.521870	0.993377	0.037141	-0.004120	0.108659	2	55	-68.270454	17.057369	-0.945892	0.267801	-0.817106	0.510511	0.000000	3	55	-70.847816	-9.024485	-1.139420	0.639406	-0.096654	-0.762770	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.3670	233	52192	0	55	62.169918	35.711155	-122.524700	0.993383	0.037070	-0.004140	0.108626	2	55	-68.262566	17.036179	-0.943855	0.267759	-0.816926	0.510821	0.000000	3	55	-70.854736	-9.027974	-1.143448	0.639441	-0.096621	-0.762745	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.3770	234	52412	0	55	62.169590	35.706917	-122.528340	0.993386	0.037015	-0.004142	0.108617	2	55	-68.258049	17.025963	-0.948936	0.267727	-0.816823	0.511001	0.000000	3	55	-70.851212	-9.023474	-1.152107	0.639446	-0.096604	-0.762743	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.3870	235	52633	0	55	62.165855	35.707554	-122.528270	0.993382	0.037051	-0.004138	0.108637	2	55	-68.249229	17.022758	-0.946503	0.267678	-0.816698	0.511227	0.000000	3	55	-70.852821	-9.025871	-1.144981	0.639456	-0.096605	-0.762734	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.3970	236	52853	0	55	62.166264	35.704441	-122.516990	0.993380	0.037102	-0.004134	0.108638	2	55	-68.248520	17.024906	-0.966026	0.267622	-0.816713	0.511233	0.000000	3	55	-70.850380	-9.026896	-1.153534	0.639443	-0.096592	-0.762747	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.4069	237	53073	0	55	62.160202	35.702362	-122.508200	0.993377	0.037142	-0.004096	0.108651	2	55	-68.234940	17.016670	-0.984169	0.267572	-0.816429	0.511712	0.000000	3	55	-70.849640	-9.028428	-1.169350	0.639436	-0.096569	-0.762756	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.4169	238	53293	0	55	62.154751	35.699875	-122.510820	0.993380	0.037104	-0.004072	0.108638	2	55	-68.223572	17.009346	-0.979301	0.267557	-0.816420	0.511733	0.000000	3	55	-70.844162	-9.031557	-1.171814	0.639421	-0.096534	-0.762773	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.4269	239	53514	0	55	62.151123	35.699360	-122.504830	0.993376	0.037173	-0.004060	0.108660	2	55	-68.215233	17.009232	-0.981277	0.267513	-0.816337	0.511890	0.000000	3	55	-70.845634	-9.030428	-1.177460	0.639426	-0.096540	-0.762768	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.4369	240	53734	0	55	62.149811	35.700878	-122.506550	0.993375	0.037185	-0.004056	0.108655	2	55	-68.216202	17.003725	-0.977379	0.267508	-0.816315	0.511926	0.000000	3	55	-70.832413	-9.028119	-1.171669	0.639373	-0.096588	-0.762806	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.4469	241	53954	0	55	62.149933	35.703907	-122.503560	0.993374	0.037200	-0.004050	0.108667	2	55	-68.219505	17.012287	-0.969978	0.267562	-0.816416	0.511738	0.000000	3	55	-70.830185	-9.024853	-1.170540	0.639357	-0.096610	-0.762816	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
2.4569	242	54175	0	55	62.150257	35.706066	-122.499830	0.993375	0.037177	-0.004055	0.108661	2	55	-68.223083	16.984697	-0.981476	0.267408	-0.816334	0.511949	0.000000	3	55	-70.830307	-9.022562	-1.171921	0.639362	-0.096623	-0.762810	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.4669	243	54395	0	55	62.145889	35.708767	-122.496910	0.993371	0.037226	-0.004041	0.108680	2	55	-68.225143	17.002548	-0.976883	0.267462	-0.816489	0.511674	0.000000	3	55	-70.829552	-9.026540	-1.180435	0.639362	-0.096611	-0.762812	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.4769	244	54616	0	55	62.145035	35.710629	-122.493110	0.993371	0.037240	-0.004034	0.108682	2	55	-68.233994	17.005718	-0.979149	0.267445	-0.816620	0.511473	0.000000	3	55	-70.835129	-9.029449	-1.183136	0.639376	-0.096597	-0.762802	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
2.4869	245	54836	0	55	62.145260	35.709888	-122.491710	0.993370	0.037244	-0.004024	0.108682	2	55	-68.237640	16.989639	-0.989006	0.267331	-0.816567	0.511618	0.000000	3	55	-70.831123	-9.027409	-1.187569	0.639355	-0.096597	-0.762820	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
